cnae_classe,desc_classe,cnae_grupo,desc_grupo,cnae_divisao,desc_divisao,cnae_secao,desc_secao
60101,ATIVIDADES DE RÁDIO,601,ATIVIDADES DE RÁDIO,60,ATIVIDADES DE RÁDIO E DE TELEVISÃO,J,INFORMAÇÃO E COMUNICAÇÃO
60217,ATIVIDADES DE TELEVISÃO ABERTA,602,ATIVIDADES DE TELEVISÃO,60,ATIVIDADES DE RÁDIO E DE TELEVISÃO,J,INFORMAÇÃO E COMUNICAÇÃO
60225,PROGRAMADORAS E ATIVIDADES RELACIONADAS À TELEVISÃO POR ASSINATURA,602,ATIVIDADES DE TELEVISÃO,60,ATIVIDADES DE RÁDIO E DE TELEVISÃO,J,INFORMAÇÃO E COMUNICAÇÃO
61108,TELECOMUNICAÇÕES POR FIO,611,TELECOMUNICAÇÕES POR FIO,61,TELECOMUNICAÇÕES,J,INFORMAÇÃO E COMUNICAÇÃO
61205,TELECOMUNICAÇÕES SEM FIO,612,TELECOMUNICAÇÕES SEM FIO,61,TELECOMUNICAÇÕES,J,INFORMAÇÃO E COMUNICAÇÃO
61302,TELECOMUNICAÇÕES POR SATÉLITE,613,TELECOMUNICAÇÕES POR SATÉLITE,61,TELECOMUNICAÇÕES,J,INFORMAÇÃO E COMUNICAÇÃO
61418,OPERADORAS DE TELEVISÃO POR ASSINATURA POR CABO,614,OPERADORAS DE TELEVISÃO POR ASSINATURA,61,TELECOMUNICAÇÕES,J,INFORMAÇÃO E COMUNICAÇÃO
61426,OPERADORAS DE TELEVISÃO POR ASSINATURA POR MICRO-ONDAS,614,OPERADORAS DE TELEVISÃO POR ASSINATURA,61,TELECOMUNICAÇÕES,J,INFORMAÇÃO E COMUNICAÇÃO
61434,OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE,614,OPERADORAS DE TELEVISÃO POR ASSINATURA,61,TELECOMUNICAÇÕES,J,INFORMAÇÃO E COMUNICAÇÃO
61906,OUTRAS ATIVIDADES DE TELECOMUNICAÇÕES,619,OUTRAS ATIVIDADES DE TELECOMUNICAÇÕES,61,TELECOMUNICAÇÕES,J,INFORMAÇÃO E COMUNICAÇÃO
62015,DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA,620,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,62,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,J,INFORMAÇÃO E COMUNICAÇÃO
62023,DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZÁVEIS,620,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,62,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,J,INFORMAÇÃO E COMUNICAÇÃO
62031,DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR NÃO CUSTOMIZÁVEIS,620,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,62,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,J,INFORMAÇÃO E COMUNICAÇÃO
62040,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,620,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,62,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,J,INFORMAÇÃO E COMUNICAÇÃO
62091,"SUPORTE TÉCNICO, MANUTENÇÃO E OUTROS SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO",620,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,62,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,J,INFORMAÇÃO E COMUNICAÇÃO
63119,"TRATAMENTO DE DADOS, PROVEDORES DE SERVIÇOS DE APLICAÇÃO E SERVIÇOS DE HOSPEDAGEM NA INTERNET",631,"TRATAMENTO DE DADOS, HOSPEDAGEM NA INTERNET E OUTRAS ATIVIDADES RELACIONADAS",63,ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO,J,INFORMAÇÃO E COMUNICAÇÃO
63194,"PORTAIS, PROVEDORES DE CONTEÚDO E OUTROS SERVIÇOS DE INFORMAÇÃO NA INTERNET",631,"TRATAMENTO DE DADOS, HOSPEDAGEM NA INTERNET E OUTRAS ATIVIDADES RELACIONADAS",63,ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO,J,INFORMAÇÃO E COMUNICAÇÃO
63917,AGÊNCIAS DE NOTÍCIAS,639,OUTRAS ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO,63,ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO,J,INFORMAÇÃO E COMUNICAÇÃO
63992,OUTRAS ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO NÃO ESPECIFICADAS ANTERIORMENTE,639,OUTRAS ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO,63,ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO,J,INFORMAÇÃO E COMUNICAÇÃO
64107,BANCO CENTRAL,641,BANCO CENTRAL,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64212,BANCOS COMERCIAIS,642,INTERMEDIAÇÃO MONETÁRIA - DEPÓSITOS À VISTA,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64221,"BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL",642,INTERMEDIAÇÃO MONETÁRIA - DEPÓSITOS À VISTA,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64239,CAIXAS ECONÔMICAS,642,INTERMEDIAÇÃO MONETÁRIA - DEPÓSITOS À VISTA,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64247,CRÉDITO COOPERATIVO,642,INTERMEDIAÇÃO MONETÁRIA - DEPÓSITOS À VISTA,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64310,"BANCOS MÚLTIPLOS, SEM CARTEIRA COMERCIAL",643,INTERMEDIAÇÃO NÃO-MONETÁRIA - OUTROS INSTRUMENTOS DE CAPTAÇÃO,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64328,BANCOS DE INVESTIMENTO,643,INTERMEDIAÇÃO NÃO-MONETÁRIA - OUTROS INSTRUMENTOS DE CAPTAÇÃO,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64336,BANCOS DE DESENVOLVIMENTO,643,INTERMEDIAÇÃO NÃO-MONETÁRIA - OUTROS INSTRUMENTOS DE CAPTAÇÃO,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64344,AGÊNCIAS DE FOMENTO,643,INTERMEDIAÇÃO NÃO-MONETÁRIA - OUTROS INSTRUMENTOS DE CAPTAÇÃO,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64352,CRÉDITO IMOBILIÁRIO,643,INTERMEDIAÇÃO NÃO-MONETÁRIA - OUTROS INSTRUMENTOS DE CAPTAÇÃO,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64361,"SOCIEDADES DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS",643,INTERMEDIAÇÃO NÃO-MONETÁRIA - OUTROS INSTRUMENTOS DE CAPTAÇÃO,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64379,SOCIEDADES DE CRÉDITO AO MICROEMPREENDEDOR,643,INTERMEDIAÇÃO NÃO-MONETÁRIA - OUTROS INSTRUMENTOS DE CAPTAÇÃO,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64387,BANCOS DE CAMBIO E OUTRAS INSTITUIÇÕES DE INTERMEDIAÇÃO NÃO MONETÁRIA,643,INTERMEDIAÇÃO NÃO-MONETÁRIA - OUTROS INSTRUMENTOS DE CAPTAÇÃO,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64409,ARRENDAMENTO MERCANTIL,644,ARRENDAMENTO MERCANTIL,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64506,SOCIEDADES DE CAPITALIZAÇÃO,645,SOCIEDADES DE CAPITALIZAÇÃO,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64611,HOLDINGS DE INSTITUIÇÕES FINANCEIRAS,646,ATIVIDADES DE SOCIEDADES DE PARTICIPAÇÃO,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64620,HOLDINGS DE INSTITUIÇÕES NÃO FINANCEIRAS,646,ATIVIDADES DE SOCIEDADES DE PARTICIPAÇÃO,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64638,"OUTRAS SOCIEDADES DE PARTICIPAÇÃO, EXCETO HOLDINGS",646,ATIVIDADES DE SOCIEDADES DE PARTICIPAÇÃO,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64701,FUNDOS DE INVESTIMENTO,647,FUNDOS DE INVESTIMENTO,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64913,SOCIEDADES DE FOMENTO MERCANTIL - FACTORING,649,ATIVIDADES DE SERVIÇOS FINANCEIROS NÃO ESPECIFICADAS ANTERIORMENTE,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64921,SECURITIZAÇÃO DE CRÉDITOS,649,ATIVIDADES DE SERVIÇOS FINANCEIROS NÃO ESPECIFICADAS ANTERIORMENTE,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64930,ADMINISTRAÇÃO DE CONSÓRCIOS PARA AQUISIÇÃO DE BENS E DIREITOS,649,ATIVIDADES DE SERVIÇOS FINANCEIROS NÃO ESPECIFICADAS ANTERIORMENTE,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
64999,OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIROS NÃO ESPECIFICADAS ANTERIORMENTE,649,ATIVIDADES DE SERVIÇOS FINANCEIROS NÃO ESPECIFICADAS ANTERIORMENTE,64,ATIVIDADES DE SERVIÇOS FINANCEIROS,K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
65111,SEGUROS DE VIDA,651,SEGUROS DE VIDA E NÃO-VIDA,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
65120,SEGUROS NÃO VIDA,651,SEGUROS DE VIDA E NÃO-VIDA,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
65201,SEGUROS-SAÚDE,652,SEGUROS-SAÚDE,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
65308,RESSEGUROS,653,RESSEGUROS,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
65413,PREVIDÊNCIA COMPLEMENTAR FECHADA,654,PREVIDÊNCIA COMPLEMENTAR,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
65421,PREVIDÊNCIA COMPLEMENTAR ABERTA,654,PREVIDÊNCIA COMPLEMENTAR,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
65502,PLANOS DE SAÚDE,655,PLANOS DE SAÚDE,65,"SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
66118,ADMINISTRAÇÃO DE BOLSAS E MERCADOS DE BALCÃO ORGANIZADOS,661,ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
66126,"ATIVIDADES DE INTERMEDIÁRIOS EM TRANSAÇÕES DE TÍTULOS, VALORES MOBILIÁRIOS E MERCADORIAS",661,ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
66134,ADMINISTRAÇÃO DE CARTÕES DE CRÉDITO,661,ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
66193,ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS NÃO ESPECIFICADAS ANTERIORMENTE,661,ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
66215,AVALIAÇÃO DE RISCOS E PERDAS,662,"ATIVIDADES AUXILIARES DOS SEGUROS, DA PREVIDÊNCIA COMPLEMENTAR E DOS PLANOS DE SAÚDE",66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
66223,"CORRETORES E AGENTES DE SEGUROS, DE PLANOS DE PREVIDÊNCIA COMPLEMENTAR E DE SAÚDE",662,"ATIVIDADES AUXILIARES DOS SEGUROS, DA PREVIDÊNCIA COMPLEMENTAR E DOS PLANOS DE SAÚDE",66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
66291,"ATIVIDADES AUXILIARES DOS SEGUROS, DA PREVIDÊNCIA COMPLEMENTAR E DOS PLANOS DE SAÚDE NÃO ESPECIFICADAS ANTERIORMENTE",662,"ATIVIDADES AUXILIARES DOS SEGUROS, DA PREVIDÊNCIA COMPLEMENTAR E DOS PLANOS DE SAÚDE",66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
66304,ATIVIDADES DE ADMINISTRAÇÃO DE FUNDOS POR CONTRATO OU COMISSÃO,663,ATIVIDADES DE ADMINISTRAÇÃO DE FUNDOS POR CONTRATO OU COMISSÃO,66,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",K,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
68102,ATIVIDADES IMOBILIÁRIAS DE IMÓVEIS PRÓPRIOS,681,ATIVIDADES IMOBILIÁRIAS DE IMÓVEIS PRÓPRIOS,68,ATIVIDADES IMOBILIÁRIAS,L,ATIVIDADES IMOBILIÁRIAS
68218,"INTERMEDIAÇÃO NA COMPRA, VENDA E ALUGUEL DE IMÓVEIS",682,ATIVIDADES IMOBILIÁRIAS POR CONTRATO OU COMISSÃO,68,ATIVIDADES IMOBILIÁRIAS,L,ATIVIDADES IMOBILIÁRIAS
68226,GESTÃO E ADMINISTRAÇÃO DA PROPRIEDADE IMOBILIÁRIA,682,ATIVIDADES IMOBILIÁRIAS POR CONTRATO OU COMISSÃO,68,ATIVIDADES IMOBILIÁRIAS,L,ATIVIDADES IMOBILIÁRIAS
69117,"ATIVIDADES JURÍDICAS, EXCETO CARTÓRIOS",691,ATIVIDADES JURÍDICAS,69,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
69125,CARTÓRIOS,691,ATIVIDADES JURÍDICAS,69,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
69206,"ATIVIDADES DE CONTABILIDADE, CONSULTORIA E AUDITORIA CONTÁBIL E TRIBUTÁRIA",692,"ATIVIDADES DE CONTABILIDADE, CONSULTORIA E AUDITORIA CONTÁBIL E TRIBUTÁRIA",69,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
70107,SEDES DE EMPRESAS E UNIDADES ADMINISTRATIVAS LOCAIS,701,SEDES DE EMPRESAS E UNIDADES ADMINISTRATIVAS LOCAIS,70,ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL,M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
70204,ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL,702,ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL,70,ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL,M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
71111,SERVIÇOS DE ARQUITETURA,711,SERVIÇOS DE ARQUITETURA E ENGENHARIA E ATIVIDADES TÉCNICAS RELACIONADAS,71,SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS,M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
71120,SERVIÇOS DE ENGENHARIA,711,SERVIÇOS DE ARQUITETURA E ENGENHARIA E ATIVIDADES TÉCNICAS RELACIONADAS,71,SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS,M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
71197,ATIVIDADES TÉCNICAS RELACIONADAS À ARQUITETURA E ENGENHARIA,711,SERVIÇOS DE ARQUITETURA E ENGENHARIA E ATIVIDADES TÉCNICAS RELACIONADAS,71,SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS,M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
71201,TESTES E ANÁLISES TÉCNICAS,712,TESTES E ANÁLISES TÉCNICAS,71,SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS,M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
72100,PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS FÍSICAS E NATURAIS,721,PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS FÍSICAS E NATURAIS,72,PESQUISA E DESENVOLVIMENTO CIENTÍFICO,M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
72207,PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS SOCIAIS E HUMANAS,722,PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS SOCIAIS E HUMANAS,72,PESQUISA E DESENVOLVIMENTO CIENTÍFICO,M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
73114,AGÊNCIAS DE PUBLICIDADE,731,PUBLICIDADE,73,PUBLICIDADE E PESQUISA DE MERCADO,M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
73122,"AGENCIAMENTO DE ESPAÇOS PARA PUBLICIDADE, EXCETO EM VEÍCULOS DE COMUNICAÇÃO",731,PUBLICIDADE,73,PUBLICIDADE E PESQUISA DE MERCADO,M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
73190,ATIVIDADES DE PUBLICIDADE NÃO ESPECIFICADAS ANTERIORMENTE,731,PUBLICIDADE,73,PUBLICIDADE E PESQUISA DE MERCADO,M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
73203,PESQUISAS DE MERCADO E DE OPINIÃO PÚBLICA,732,PESQUISAS DE MERCADO E DE OPINIÃO PÚBLICA,73,PUBLICIDADE E PESQUISA DE MERCADO,M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
74102,DESIGN E DECORAÇÃO DE INTERIORES,741,DESIGN E DECORAÇÃO DE INTERIORES,74,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
74200,ATIVIDADES FOTOGRÁFICAS E SIMILARES,742,ATIVIDADES FOTOGRÁFICAS E SIMILARES,74,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
74901,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE",749,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE",74,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
75001,ATIVIDADES VETERINÁRIAS,750,ATIVIDADES VETERINÁRIAS,75,ATIVIDADES VETERINÁRIAS,M,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
77110,LOCAÇÃO DE AUTOMÓVEIS SEM CONDUTOR,771,LOCAÇÃO DE MEIOS DE TRANSPORTE SEM CONDUTOR,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
77195,"LOCAÇÃO DE MEIOS DE TRANSPORTE, EXCETO AUTOMÓVEIS, SEM CONDUTOR",771,LOCAÇÃO DE MEIOS DE TRANSPORTE SEM CONDUTOR,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
77217,ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS,772,ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
77225,"ALUGUEL DE FITAS DE VÍDEO, DVDS E SIMILARES",772,ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
77233,"ALUGUEL DE OBJETOS DO VESTUÁRIO, JOIAS E ACESSÓRIOS",772,ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
77292,ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS NÃO ESPECIFICADOS ANTERIORMENTE,772,ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
77314,ALUGUEL DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS SEM OPERADOR,773,ALUGUEL DE MÁQUINAS E EQUIPAMENTOS SEM OPERADOR,77,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
