caminho,diretorio,arquivo,extensao,bytes,modificado_em,base,ano,mes,recorte,fonte_meta
/pdet/microdados/RAIS/2000/PA2000.7z,/pdet/microdados/RAIS/2000,PA2000.7z,7z,10829416,04-25-16 01:32PM,RAIS_OUTRO,2000,,PA,LIST
/pdet/microdados/RAIS/2000/PB2000.7z,/pdet/microdados/RAIS/2000,PB2000.7z,7z,6840089,04-25-16 01:32PM,RAIS_OUTRO,2000,,PB,LIST
/pdet/microdados/RAIS/2000/PE2000.7z,/pdet/microdados/RAIS/2000,PE2000.7z,7z,19724313,04-24-26 02:55PM,RAIS_OUTRO,2000,,PE,LIST
/pdet/microdados/RAIS/2000/PI2000.7z,/pdet/microdados/RAIS/2000,PI2000.7z,7z,4091127,04-25-16 01:32PM,RAIS_OUTRO,2000,,PI,LIST
/pdet/microdados/RAIS/2000/PR2000.7z,/pdet/microdados/RAIS/2000,PR2000.7z,7z,45954425,04-24-26 04:09PM,RAIS_OUTRO,2000,,PR,LIST
/pdet/microdados/RAIS/2000/RJ2000.7z,/pdet/microdados/RAIS/2000,RJ2000.7z,7z,71613891,04-24-26 02:55PM,RAIS_OUTRO,2000,,RJ,LIST
/pdet/microdados/RAIS/2000/RN2000.7z,/pdet/microdados/RAIS/2000,RN2000.7z,7z,6851423,04-25-16 01:33PM,RAIS_OUTRO,2000,,RN,LIST
/pdet/microdados/RAIS/2000/RO2000.7z,/pdet/microdados/RAIS/2000,RO2000.7z,7z,3807876,04-25-16 01:33PM,RAIS_OUTRO,2000,,RO,LIST
/pdet/microdados/RAIS/2000/RR2000.7z,/pdet/microdados/RAIS/2000,RR2000.7z,7z,534288,04-25-16 01:33PM,RAIS_OUTRO,2000,,RR,LIST
/pdet/microdados/RAIS/2000/RS2000.7z,/pdet/microdados/RAIS/2000,RS2000.7z,7z,53885093,04-25-16 01:33PM,RAIS_OUTRO,2000,,RS,LIST
/pdet/microdados/RAIS/2000/SC2000.7z,/pdet/microdados/RAIS/2000,SC2000.7z,7z,31588767,04-25-16 01:34PM,RAIS_OUTRO,2000,,SC,LIST
/pdet/microdados/RAIS/2000/SE2000.7z,/pdet/microdados/RAIS/2000,SE2000.7z,7z,4568037,04-25-16 01:34PM,RAIS_OUTRO,2000,,SE,LIST
/pdet/microdados/RAIS/2000/SP2000.7z,/pdet/microdados/RAIS/2000,SP2000.7z,7z,236231129,04-24-26 02:55PM,RAIS_OUTRO,2000,,SP,LIST
/pdet/microdados/RAIS/2000/TO2000.7z,/pdet/microdados/RAIS/2000,TO2000.7z,7z,2481577,04-25-16 01:31PM,RAIS_OUTRO,2000,,TO,LIST
/pdet/microdados/RAIS/2001/AC2001.7z,/pdet/microdados/RAIS/2001,AC2001.7z,7z,1359750,04-25-16 01:32PM,RAIS_OUTRO,2001,,AC,LIST
/pdet/microdados/RAIS/2001/AL2001.7z,/pdet/microdados/RAIS/2001,AL2001.7z,7z,6502532,04-25-16 01:32PM,RAIS_OUTRO,2001,,AL,LIST
/pdet/microdados/RAIS/2001/AM2001.7z,/pdet/microdados/RAIS/2001,AM2001.7z,7z,6620302,04-25-16 01:32PM,RAIS_OUTRO,2001,,AM,LIST
/pdet/microdados/RAIS/2001/AP2001.7z,/pdet/microdados/RAIS/2001,AP2001.7z,7z,1063494,04-25-16 01:32PM,RAIS_OUTRO,2001,,AP,LIST
/pdet/microdados/RAIS/2001/BA2001.7z,/pdet/microdados/RAIS/2001,BA2001.7z,7z,28897494,01-22-26 03:35PM,RAIS_OUTRO,2001,,BA,LIST
/pdet/microdados/RAIS/2001/CE2001.7z,/pdet/microdados/RAIS/2001,CE2001.7z,7z,16589667,04-24-26 03:01PM,RAIS_OUTRO,2001,,CE,LIST
/pdet/microdados/RAIS/2001/DF2001.7z,/pdet/microdados/RAIS/2001,DF2001.7z,7z,16767050,04-24-26 03:01PM,RAIS_OUTRO,2001,,DF,LIST
/pdet/microdados/RAIS/2001/ES2001.7z,/pdet/microdados/RAIS/2001,ES2001.7z,7z,14162166,04-24-26 03:01PM,RAIS_OUTRO,2001,,ES,LIST
/pdet/microdados/RAIS/2001/ESTB2001.7z,/pdet/microdados/RAIS/2001,ESTB2001.7z,7z,33353920,07-19-16 01:02PM,RAIS_OUTRO,2001,,,LIST
/pdet/microdados/RAIS/2001/GO2001.7z,/pdet/microdados/RAIS/2001,GO2001.7z,7z,19528308,04-24-26 03:01PM,RAIS_OUTRO,2001,,GO,LIST
/pdet/microdados/RAIS/2001/MA2001.7z,/pdet/microdados/RAIS/2001,MA2001.7z,7z,6283280,04-25-16 01:33PM,RAIS_OUTRO,2001,,MA,LIST
/pdet/microdados/RAIS/2001/MG2001.7z,/pdet/microdados/RAIS/2001,MG2001.7z,7z,81770521,01-22-26 03:35PM,RAIS_OUTRO,2001,,MG,LIST
/pdet/microdados/RAIS/2001/MS2001.7z,/pdet/microdados/RAIS/2001,MS2001.7z,7z,8794408,04-25-16 01:33PM,RAIS_OUTRO,2001,,MS,LIST
/pdet/microdados/RAIS/2001/MT2001.7z,/pdet/microdados/RAIS/2001,MT2001.7z,7z,10125270,04-25-16 01:33PM,RAIS_OUTRO,2001,,MT,LIST
/pdet/microdados/RAIS/2001/PA2001.7z,/pdet/microdados/RAIS/2001,PA2001.7z,7z,11851721,04-25-16 01:34PM,RAIS_OUTRO,2001,,PA,LIST
/pdet/microdados/RAIS/2001/PB2001.7z,/pdet/microdados/RAIS/2001,PB2001.7z,7z,7405736,04-25-16 01:34PM,RAIS_OUTRO,2001,,PB,LIST
/pdet/microdados/RAIS/2001/PE2001.7z,/pdet/microdados/RAIS/2001,PE2001.7z,7z,20800794,04-25-16 01:31PM,RAIS_OUTRO,2001,,PE,LIST
/pdet/microdados/RAIS/2001/PI2001.7z,/pdet/microdados/RAIS/2001,PI2001.7z,7z,4319862,04-25-16 01:31PM,RAIS_OUTRO,2001,,PI,LIST
/pdet/microdados/RAIS/2001/PR2001.7z,/pdet/microdados/RAIS/2001,PR2001.7z,7z,48958652,04-25-16 01:31PM,RAIS_OUTRO,2001,,PR,LIST
/pdet/microdados/RAIS/2001/RJ2001.7z,/pdet/microdados/RAIS/2001,RJ2001.7z,7z,74710381,04-25-16 01:31PM,RAIS_OUTRO,2001,,RJ,LIST
/pdet/microdados/RAIS/2001/RN2001.7z,/pdet/microdados/RAIS/2001,RN2001.7z,7z,8122322,04-25-16 01:31PM,RAIS_OUTRO,2001,,RN,LIST
/pdet/microdados/RAIS/2001/RO2001.7z,/pdet/microdados/RAIS/2001,RO2001.7z,7z,3901790,04-25-16 01:31PM,RAIS_OUTRO,2001,,RO,LIST
/pdet/microdados/RAIS/2001/RR2001.7z,/pdet/microdados/RAIS/2001,RR2001.7z,7z,631105,04-25-16 01:31PM,RAIS_OUTRO,2001,,RR,LIST
/pdet/microdados/RAIS/2001/RS2001.7z,/pdet/microdados/RAIS/2001,RS2001.7z,7z,57074462,04-25-16 01:31PM,RAIS_OUTRO,2001,,RS,LIST
/pdet/microdados/RAIS/2001/SC2001.7z,/pdet/microdados/RAIS/2001,SC2001.7z,7z,34406806,04-25-16 01:31PM,RAIS_OUTRO,2001,,SC,LIST
/pdet/microdados/RAIS/2001/SE2001.7z,/pdet/microdados/RAIS/2001,SE2001.7z,7z,4931394,04-25-16 01:31PM,RAIS_OUTRO,2001,,SE,LIST
/pdet/microdados/RAIS/2001/SP2001.7z,/pdet/microdados/RAIS/2001,SP2001.7z,7z,247356697,01-22-26 03:35PM,RAIS_OUTRO,2001,,SP,LIST
/pdet/microdados/RAIS/2001/TO2001.7z,/pdet/microdados/RAIS/2001,TO2001.7z,7z,2727995,04-25-16 01:32PM,RAIS_OUTRO,2001,,TO,LIST
/pdet/microdados/RAIS/2002/AC2002.7z,/pdet/microdados/RAIS/2002,AC2002.7z,7z,1422513,04-25-16 01:35PM,RAIS_OUTRO,2002,,AC,LIST
/pdet/microdados/RAIS/2002/AL2002.7z,/pdet/microdados/RAIS/2002,AL2002.7z,7z,6644978,04-25-16 01:35PM,RAIS_OUTRO,2002,,AL,LIST
/pdet/microdados/RAIS/2002/AM2002.7z,/pdet/microdados/RAIS/2002,AM2002.7z,7z,7188781,04-25-16 01:35PM,RAIS_OUTRO,2002,,AM,LIST
/pdet/microdados/RAIS/2002/AP2002.7z,/pdet/microdados/RAIS/2002,AP2002.7z,7z,1217041,04-25-16 01:35PM,RAIS_OUTRO,2002,,AP,LIST
/pdet/microdados/RAIS/2002/BA2002.7z,/pdet/microdados/RAIS/2002,BA2002.7z,7z,30296009,04-24-26 03:07PM,RAIS_OUTRO,2002,,BA,LIST
/pdet/microdados/RAIS/2002/CE2002.7z,/pdet/microdados/RAIS/2002,CE2002.7z,7z,17493259,04-25-16 01:35PM,RAIS_OUTRO,2002,,CE,LIST
/pdet/microdados/RAIS/2002/DF2002.7z,/pdet/microdados/RAIS/2002,DF2002.7z,7z,17155161,04-25-16 01:35PM,RAIS_OUTRO,2002,,DF,LIST
/pdet/microdados/RAIS/2002/ES2002.7z,/pdet/microdados/RAIS/2002,ES2002.7z,7z,15175642,04-24-26 03:07PM,RAIS_OUTRO,2002,,ES,LIST
/pdet/microdados/RAIS/2002/Estb2002.zip,/pdet/microdados/RAIS/2002,Estb2002.zip,zip,30715026,04-24-26 04:16PM,RAIS_OUTRO,2002,,,LIST
/pdet/microdados/RAIS/2002/GO2002.7z,/pdet/microdados/RAIS/2002,GO2002.7z,7z,20912547,04-25-16 01:35PM,RAIS_OUTRO,2002,,GO,LIST
/pdet/microdados/RAIS/2002/MA2002.7z,/pdet/microdados/RAIS/2002,MA2002.7z,7z,6475707,04-25-16 01:35PM,RAIS_OUTRO,2002,,MA,LIST
/pdet/microdados/RAIS/2002/MG2002.7z,/pdet/microdados/RAIS/2002,MG2002.7z,7z,83550317,04-25-16 01:36PM,RAIS_OUTRO,2002,,MG,LIST
/pdet/microdados/RAIS/2002/MS2002.7z,/pdet/microdados/RAIS/2002,MS2002.7z,7z,9517761,04-25-16 01:32PM,RAIS_OUTRO,2002,,MS,LIST
/pdet/microdados/RAIS/2002/MT2002.7z,/pdet/microdados/RAIS/2002,MT2002.7z,7z,11189584,04-25-16 01:32PM,RAIS_OUTRO,2002,,MT,LIST
/pdet/microdados/RAIS/2002/PA2002.7z,/pdet/microdados/RAIS/2002,PA2002.7z,7z,12816806,04-24-26 04:13PM,RAIS_OUTRO,2002,,PA,LIST
/pdet/microdados/RAIS/2002/PB2002.7z,/pdet/microdados/RAIS/2002,PB2002.7z,7z,7543605,04-24-26 03:07PM,RAIS_OUTRO,2002,,PB,LIST
/pdet/microdados/RAIS/2002/PE2002.7z,/pdet/microdados/RAIS/2002,PE2002.7z,7z,21289041,04-24-26 03:07PM,RAIS_OUTRO,2002,,PE,LIST
/pdet/microdados/RAIS/2002/PI2002.7z,/pdet/microdados/RAIS/2002,PI2002.7z,7z,4571281,04-24-26 03:07PM,RAIS_OUTRO,2002,,PI,LIST
/pdet/microdados/RAIS/2002/PR2002.7z,/pdet/microdados/RAIS/2002,PR2002.7z,7z,49738386,04-24-26 04:27PM,RAIS_OUTRO,2002,,PR,LIST
/pdet/microdados/RAIS/2002/RJ2002.7z,/pdet/microdados/RAIS/2002,RJ2002.7z,7z,75398751,04-24-26 03:07PM,RAIS_OUTRO,2002,,RJ,LIST
/pdet/microdados/RAIS/2002/RN2002.7z,/pdet/microdados/RAIS/2002,RN2002.7z,7z,7250380,04-25-16 01:33PM,RAIS_OUTRO,2002,,RN,LIST
/pdet/microdados/RAIS/2002/RO2002.7z,/pdet/microdados/RAIS/2002,RO2002.7z,7z,4309505,04-25-16 01:33PM,RAIS_OUTRO,2002,,RO,LIST
/pdet/microdados/RAIS/2002/RR2002.7z,/pdet/microdados/RAIS/2002,RR2002.7z,7z,635058,04-25-16 01:33PM,RAIS_OUTRO,2002,,RR,LIST
/pdet/microdados/RAIS/2002/RS2002.7z,/pdet/microdados/RAIS/2002,RS2002.7z,7z,57146061,04-25-16 01:34PM,RAIS_OUTRO,2002,,RS,LIST
/pdet/microdados/RAIS/2002/SC2002.7z,/pdet/microdados/RAIS/2002,SC2002.7z,7z,36070880,04-25-16 01:34PM,RAIS_OUTRO,2002,,SC,LIST
/pdet/microdados/RAIS/2002/SE2002.7z,/pdet/microdados/RAIS/2002,SE2002.7z,7z,5165613,04-25-16 01:34PM,RAIS_OUTRO,2002,,SE,LIST
/pdet/microdados/RAIS/2002/SP2002.7z,/pdet/microdados/RAIS/2002,SP2002.7z,7z,249822611,04-24-26 03:07PM,RAIS_OUTRO,2002,,SP,LIST
/pdet/microdados/RAIS/2002/TO2002.7z,/pdet/microdados/RAIS/2002,TO2002.7z,7z,2978441,04-25-16 01:35PM,RAIS_OUTRO,2002,,TO,LIST
/pdet/microdados/RAIS/2003/AC2003.7z,/pdet/microdados/RAIS/2003,AC2003.7z,7z,1463055,04-25-16 01:35PM,RAIS_OUTRO,2003,,AC,LIST
/pdet/microdados/RAIS/2003/AL2003.7z,/pdet/microdados/RAIS/2003,AL2003.7z,7z,7077990,04-24-26 03:10PM,RAIS_OUTRO,2003,,AL,LIST
/pdet/microdados/RAIS/2003/AM2003.7z,/pdet/microdados/RAIS/2003,AM2003.7z,7z,7861350,04-25-16 01:35PM,RAIS_OUTRO,2003,,AM,LIST
/pdet/microdados/RAIS/2003/AP2003.7z,/pdet/microdados/RAIS/2003,AP2003.7z,7z,1400021,04-25-16 01:35PM,RAIS_OUTRO,2003,,AP,LIST
/pdet/microdados/RAIS/2003/BA2003.7z,/pdet/microdados/RAIS/2003,BA2003.7z,7z,33054679,04-25-16 01:35PM,RAIS_OUTRO,2003,,BA,LIST
/pdet/microdados/RAIS/2003/CE2003.7z,/pdet/microdados/RAIS/2003,CE2003.7z,7z,19036075,04-25-16 01:35PM,RAIS_OUTRO,2003,,CE,LIST
/pdet/microdados/RAIS/2003/DF2003.7z,/pdet/microdados/RAIS/2003,DF2003.7z,7z,17905828,04-25-16 01:35PM,RAIS_OUTRO,2003,,DF,LIST
/pdet/microdados/RAIS/2003/ES2003.7z,/pdet/microdados/RAIS/2003,ES2003.7z,7z,16214042,04-25-16 01:35PM,RAIS_OUTRO,2003,,ES,LIST
/pdet/microdados/RAIS/2003/Estb2003.zip,/pdet/microdados/RAIS/2003,Estb2003.zip,zip,35815844,04-25-16 01:35PM,RAIS_OUTRO,2003,,,LIST
/pdet/microdados/RAIS/2003/GO2003.7z,/pdet/microdados/RAIS/2003,GO2003.7z,7z,22682155,04-25-16 01:36PM,RAIS_OUTRO,2003,,GO,LIST
/pdet/microdados/RAIS/2003/MA2003.7z,/pdet/microdados/RAIS/2003,MA2003.7z,7z,7063565,04-25-16 01:36PM,RAIS_OUTRO,2003,,MA,LIST
/pdet/microdados/RAIS/2003/MG2003.7z,/pdet/microdados/RAIS/2003,MG2003.7z,7z,89360320,04-25-16 01:36PM,RAIS_OUTRO,2003,,MG,LIST
/pdet/microdados/RAIS/2003/MS2003.7z,/pdet/microdados/RAIS/2003,MS2003.7z,7z,10389731,04-25-16 01:36PM,RAIS_OUTRO,2003,,MS,LIST
/pdet/microdados/RAIS/2003/MT2003.7z,/pdet/microdados/RAIS/2003,MT2003.7z,7z,12643846,04-25-16 01:36PM,RAIS_OUTRO,2003,,MT,LIST
/pdet/microdados/RAIS/2003/PA2003.7z,/pdet/microdados/RAIS/2003,PA2003.7z,7z,14194693,04-25-16 01:36PM,RAIS_OUTRO,2003,,PA,LIST
/pdet/microdados/RAIS/2003/PB2003.7z,/pdet/microdados/RAIS/2003,PB2003.7z,7z,7998454,04-25-16 01:36PM,RAIS_OUTRO,2003,,PB,LIST
/pdet/microdados/RAIS/2003/PE2003.7z,/pdet/microdados/RAIS/2003,PE2003.7z,7z,22592549,04-25-16 01:36PM,RAIS_OUTRO,2003,,PE,LIST
/pdet/microdados/RAIS/2003/PI2003.7z,/pdet/microdados/RAIS/2003,PI2003.7z,7z,4995321,04-25-16 01:36PM,RAIS_OUTRO,2003,,PI,LIST
/pdet/microdados/RAIS/2003/PR2003.7z,/pdet/microdados/RAIS/2003,PR2003.7z,7z,54482676,04-25-16 01:36PM,RAIS_OUTRO,2003,,PR,LIST
/pdet/microdados/RAIS/2003/RJ2003.7z,/pdet/microdados/RAIS/2003,RJ2003.7z,7z,78214846,04-25-16 01:36PM,RAIS_OUTRO,2003,,RJ,LIST
/pdet/microdados/RAIS/2003/RN2003.7z,/pdet/microdados/RAIS/2003,RN2003.7z,7z,8633664,04-25-16 01:36PM,RAIS_OUTRO,2003,,RN,LIST
/pdet/microdados/RAIS/2003/RO2003.7z,/pdet/microdados/RAIS/2003,RO2003.7z,7z,4745587,04-25-16 01:36PM,RAIS_OUTRO,2003,,RO,LIST
/pdet/microdados/RAIS/2003/RR2003.7z,/pdet/microdados/RAIS/2003,RR2003.7z,7z,694283,04-25-16 01:36PM,RAIS_OUTRO,2003,,RR,LIST
/pdet/microdados/RAIS/2003/RS2003.7z,/pdet/microdados/RAIS/2003,RS2003.7z,7z,61373916,04-25-16 01:37PM,RAIS_OUTRO,2003,,RS,LIST
/pdet/microdados/RAIS/2003/SC2003.7z,/pdet/microdados/RAIS/2003,SC2003.7z,7z,39838617,04-25-16 01:37PM,RAIS_OUTRO,2003,,SC,LIST
/pdet/microdados/RAIS/2003/SE2003.7z,/pdet/microdados/RAIS/2003,SE2003.7z,7z,5502111,04-25-16 01:37PM,RAIS_OUTRO,2003,,SE,LIST
/pdet/microdados/RAIS/2003/SP2003.7z,/pdet/microdados/RAIS/2003,SP2003.7z,7z,260090939,04-24-26 03:11PM,RAIS_OUTRO,2003,,SP,LIST
/pdet/microdados/RAIS/2003/TO2003.7z,/pdet/microdados/RAIS/2003,TO2003.7z,7z,3348147,04-24-26 03:11PM,RAIS_OUTRO,2003,,TO,LIST
/pdet/microdados/RAIS/2004/AC2004.7z,/pdet/microdados/RAIS/2004,AC2004.7z,7z,1582971,04-25-16 01:37PM,RAIS_OUTRO,2004,,AC,LIST
/pdet/microdados/RAIS/2004/AL2004.7z,/pdet/microdados/RAIS/2004,AL2004.7z,7z,7674355,04-25-16 01:37PM,RAIS_OUTRO,2004,,AL,LIST
/pdet/microdados/RAIS/2004/AM2004.7z,/pdet/microdados/RAIS/2004,AM2004.7z,7z,9009357,04-25-16 01:37PM,RAIS_OUTRO,2004,,AM,LIST
/pdet/microdados/RAIS/2004/AP2004.7z,/pdet/microdados/RAIS/2004,AP2004.7z,7z,1556076,04-25-16 01:37PM,RAIS_OUTRO,2004,,AP,LIST
/pdet/microdados/RAIS/2004/BA2004.7z,/pdet/microdados/RAIS/2004,BA2004.7z,7z,35096162,04-25-16 01:38PM,RAIS_OUTRO,2004,,BA,LIST
/pdet/microdados/RAIS/2004/CE2004.7z,/pdet/microdados/RAIS/2004,CE2004.7z,7z,19467588,04-25-16 01:38PM,RAIS_OUTRO,2004,,CE,LIST
/pdet/microdados/RAIS/2004/DF2004.7z,/pdet/microdados/RAIS/2004,DF2004.7z,7z,18829210,04-25-16 01:38PM,RAIS_OUTRO,2004,,DF,LIST
/pdet/microdados/RAIS/2004/ES2004.7z,/pdet/microdados/RAIS/2004,ES2004.7z,7z,17150062,04-25-16 01:38PM,RAIS_OUTRO,2004,,ES,LIST
/pdet/microdados/RAIS/2004/Estb2004.zip,/pdet/microdados/RAIS/2004,Estb2004.zip,zip,37462524,04-25-16 01:38PM,RAIS_OUTRO,2004,,,LIST
/pdet/microdados/RAIS/2004/GO2004.7z,/pdet/microdados/RAIS/2004,GO2004.7z,7z,24403232,01-22-26 03:37PM,RAIS_OUTRO,2004,,GO,LIST
/pdet/microdados/RAIS/2004/MA2004.7z,/pdet/microdados/RAIS/2004,MA2004.7z,7z,7609713,01-22-26 03:37PM,RAIS_OUTRO,2004,,MA,LIST
/pdet/microdados/RAIS/2004/MG2004.7z,/pdet/microdados/RAIS/2004,MG2004.7z,7z,94980784,04-24-26 03:14PM,RAIS_OUTRO,2004,,MG,LIST
/pdet/microdados/RAIS/2004/MS2004.7z,/pdet/microdados/RAIS/2004,MS2004.7z,7z,11321027,04-25-16 01:38PM,RAIS_OUTRO,2004,,MS,LIST
/pdet/microdados/RAIS/2004/MT2004.7z,/pdet/microdados/RAIS/2004,MT2004.7z,7z,14923044,04-24-26 03:14PM,RAIS_OUTRO,2004,,MT,LIST
/pdet/microdados/RAIS/2004/PA2004.7z,/pdet/microdados/RAIS/2004,PA2004.7z,7z,15439758,04-25-16 01:38PM,RAIS_OUTRO,2004,,PA,LIST
/pdet/microdados/RAIS/2004/PB2004.7z,/pdet/microdados/RAIS/2004,PB2004.7z,7z,7993835,04-25-16 01:38PM,RAIS_OUTRO,2004,,PB,LIST
/pdet/microdados/RAIS/2004/PE2004.7z,/pdet/microdados/RAIS/2004,PE2004.7z,7z,23463114,04-25-16 01:39PM,RAIS_OUTRO,2004,,PE,LIST
/pdet/microdados/RAIS/2004/PI2004.7z,/pdet/microdados/RAIS/2004,PI2004.7z,7z,5235019,04-25-16 01:39PM,RAIS_OUTRO,2004,,PI,LIST
/pdet/microdados/RAIS/2004/PR2004.7z,/pdet/microdados/RAIS/2004,PR2004.7z,7z,58869997,04-25-16 01:39PM,RAIS_OUTRO,2004,,PR,LIST
/pdet/microdados/RAIS/2004/RJ2004.7z,/pdet/microdados/RAIS/2004,RJ2004.7z,7z,81500862,04-24-26 03:14PM,RAIS_OUTRO,2004,,RJ,LIST
/pdet/microdados/RAIS/2004/RN2004.7z,/pdet/microdados/RAIS/2004,RN2004.7z,7z,9439409,04-25-16 01:39PM,RAIS_OUTRO,2004,,RN,LIST
/pdet/microdados/RAIS/2004/RO2004.7z,/pdet/microdados/RAIS/2004,RO2004.7z,7z,5294576,04-25-16 01:39PM,RAIS_OUTRO,2004,,RO,LIST
/pdet/microdados/RAIS/2004/RR2004.7z,/pdet/microdados/RAIS/2004,RR2004.7z,7z,646721,04-25-16 01:39PM,RAIS_OUTRO,2004,,RR,LIST
/pdet/microdados/RAIS/2004/RS2004.7z,/pdet/microdados/RAIS/2004,RS2004.7z,7z,65144518,04-24-26 03:14PM,RAIS_OUTRO,2004,,RS,LIST
/pdet/microdados/RAIS/2004/SC2004.7z,/pdet/microdados/RAIS/2004,SC2004.7z,7z,43342727,04-25-16 01:39PM,RAIS_OUTRO,2004,,SC,LIST
/pdet/microdados/RAIS/2004/SE2004.7z,/pdet/microdados/RAIS/2004,SE2004.7z,7z,5789085,04-25-16 01:39PM,RAIS_OUTRO,2004,,SE,LIST
/pdet/microdados/RAIS/2004/SP2004.7z,/pdet/microdados/RAIS/2004,SP2004.7z,7z,273238538,04-24-26 03:15PM,RAIS_OUTRO,2004,,SP,LIST
/pdet/microdados/RAIS/2004/TO2004.7z,/pdet/microdados/RAIS/2004,TO2004.7z,7z,3668224,04-25-16 01:37PM,RAIS_OUTRO,2004,,TO,LIST
/pdet/microdados/RAIS/2005/AC2005.7z,/pdet/microdados/RAIS/2005,AC2005.7z,7z,1776472,04-25-16 11:15AM,RAIS_OUTRO,2005,,AC,LIST
/pdet/microdados/RAIS/2005/AL2005.7z,/pdet/microdados/RAIS/2005,AL2005.7z,7z,8322509,04-25-16 11:15AM,RAIS_OUTRO,2005,,AL,LIST
/pdet/microdados/RAIS/2005/AM2005.7z,/pdet/microdados/RAIS/2005,AM2005.7z,7z,10270805,04-25-16 11:15AM,RAIS_OUTRO,2005,,AM,LIST
/pdet/microdados/RAIS/2005/AP2005.7z,/pdet/microdados/RAIS/2005,AP2005.7z,7z,1700009,04-25-16 11:15AM,RAIS_OUTRO,2005,,AP,LIST
/pdet/microdados/RAIS/2005/BA2005.7z,/pdet/microdados/RAIS/2005,BA2005.7z,7z,39233818,04-24-26 03:16PM,RAIS_OUTRO,2005,,BA,LIST
/pdet/microdados/RAIS/2005/CE2005.7z,/pdet/microdados/RAIS/2005,CE2005.7z,7z,21126282,04-25-16 11:15AM,RAIS_OUTRO,2005,,CE,LIST
/pdet/microdados/RAIS/2005/DF2005.7z,/pdet/microdados/RAIS/2005,DF2005.7z,7z,20440683,04-25-16 11:15AM,RAIS_OUTRO,2005,,DF,LIST
/pdet/microdados/RAIS/2005/ES2005.7z,/pdet/microdados/RAIS/2005,ES2005.7z,7z,19185806,04-25-16 11:15AM,RAIS_OUTRO,2005,,ES,LIST
/pdet/microdados/RAIS/2005/Estb2005.zip,/pdet/microdados/RAIS/2005,Estb2005.zip,zip,40182892,04-24-26 04:18PM,RAIS_OUTRO,2005,,,LIST
/pdet/microdados/RAIS/2005/GO2005.7z,/pdet/microdados/RAIS/2005,GO2005.7z,7z,26583361,04-25-16 11:15AM,RAIS_OUTRO,2005,,GO,LIST
/pdet/microdados/RAIS/2005/MA2005.7z,/pdet/microdados/RAIS/2005,MA2005.7z,7z,8316958,04-25-16 11:16AM,RAIS_OUTRO,2005,,MA,LIST
/pdet/microdados/RAIS/2005/MG2005.7z,/pdet/microdados/RAIS/2005,MG2005.7z,7z,104527662,04-25-16 11:16AM,RAIS_OUTRO,2005,,MG,LIST
/pdet/microdados/RAIS/2005/MS2005.7z,/pdet/microdados/RAIS/2005,MS2005.7z,7z,12352585,04-25-16 11:16AM,RAIS_OUTRO,2005,,MS,LIST
/pdet/microdados/RAIS/2005/MT2005.7z,/pdet/microdados/RAIS/2005,MT2005.7z,7z,15651197,04-25-16 11:16AM,RAIS_OUTRO,2005,,MT,LIST
/pdet/microdados/RAIS/2005/PA2005.7z,/pdet/microdados/RAIS/2005,PA2005.7z,7z,17076777,04-25-16 11:16AM,RAIS_OUTRO,2005,,PA,LIST
/pdet/microdados/RAIS/2005/PB2005.7z,/pdet/microdados/RAIS/2005,PB2005.7z,7z,8712484,04-25-16 11:16AM,RAIS_OUTRO,2005,,PB,LIST
/pdet/microdados/RAIS/2005/PE2005.7z,/pdet/microdados/RAIS/2005,PE2005.7z,7z,25721828,04-25-16 11:16AM,RAIS_OUTRO,2005,,PE,LIST
/pdet/microdados/RAIS/2005/PI2005.7z,/pdet/microdados/RAIS/2005,PI2005.7z,7z,5628401,04-25-16 11:16AM,RAIS_OUTRO,2005,,PI,LIST
/pdet/microdados/RAIS/2005/PR2005.7z,/pdet/microdados/RAIS/2005,PR2005.7z,7z,63401718,04-25-16 11:16AM,RAIS_OUTRO,2005,,PR,LIST
/pdet/microdados/RAIS/2005/RJ2005.7z,/pdet/microdados/RAIS/2005,RJ2005.7z,7z,86422408,04-25-16 11:16AM,RAIS_OUTRO,2005,,RJ,LIST
/pdet/microdados/RAIS/2005/RN2005.7z,/pdet/microdados/RAIS/2005,RN2005.7z,7z,10343245,04-25-16 11:16AM,RAIS_OUTRO,2005,,RN,LIST
/pdet/microdados/RAIS/2005/RO2005.7z,/pdet/microdados/RAIS/2005,RO2005.7z,7z,5629927,04-25-16 11:16AM,RAIS_OUTRO,2005,,RO,LIST
/pdet/microdados/RAIS/2005/RR2005.7z,/pdet/microdados/RAIS/2005,RR2005.7z,7z,816483,04-25-16 11:16AM,RAIS_OUTRO,2005,,RR,LIST
/pdet/microdados/RAIS/2005/RS2005.7z,/pdet/microdados/RAIS/2005,RS2005.7z,7z,67765245,04-25-16 11:17AM,RAIS_OUTRO,2005,,RS,LIST
/pdet/microdados/RAIS/2005/SC2005.7z,/pdet/microdados/RAIS/2005,SC2005.7z,7z,47254194,04-25-16 11:17AM,RAIS_OUTRO,2005,,SC,LIST
/pdet/microdados/RAIS/2005/SE2005.7z,/pdet/microdados/RAIS/2005,SE2005.7z,7z,6282492,04-25-16 11:17AM,RAIS_OUTRO,2005,,SE,LIST
/pdet/microdados/RAIS/2005/SP2005.7z,/pdet/microdados/RAIS/2005,SP2005.7z,7z,297202574,04-24-26 03:16PM,RAIS_OUTRO,2005,,SP,LIST
